# w_1 w_2 DS VF CB_L CB_U R_DIFF c_1 c_2 u_1 u_2 fut_util_1_1 fut_util_1_2 fut_util_2_1 fut_util_2_2 pen_1 pen_2 pen_u_1 pen_u_2 
8.070581848958115145e+00 8.920088320811647264e+00 1.000000000000000000e+00 -5.335607292391064682e-01 1.259671211846925098e+00 1.473207329674861787e+00 1.090176031419487708e-06 8.302448051791841976e-01 9.926799546955861198e-01 1.823078390766501133e+00 1.991503310693992113e+00 1.568033230840569381e+01 1.753334634491097432e+01 1.615037700975799240e+01 1.785453580680854202e+01 0.000000000000000000e+00 4.564231551738396799e-06 5.498260489542161730e-05 1.083611354156501031e-04
8.075188504878996198e+00 8.927267903404271010e+00 1.000000000000000000e+00 -5.358262425033966103e-01 1.272785711288622279e+00 1.455561803704584323e+00 1.086017834413881643e-06 8.307164735994220228e-01 9.948013021881687568e-01 1.823313299182543146e+00 1.993978263210802959e+00 1.568754626395753249e+01 1.755112403066353366e+01 1.615761246890188829e+01 1.786585431027254955e+01 0.000000000000000000e+00 3.219943619959900317e-06 3.512345189912946747e-05 7.664284373061743872e-05
8.078806234450944146e+00 8.932927155136274777e+00 1.000000000000000000e+00 -5.376271974236970230e-01 1.286188334800611788e+00 1.438557270351993989e+00 1.082600791044320182e-06 8.310834607624857373e-01 9.964791353249945471e-01 1.823487081719107339e+00 1.995932301161019273e+00 1.569313072614040117e+01 1.756509252666074161e+01 1.616323197504088682e+01 1.787467515866553569e+01 0.000000000000000000e+00 2.072483144682087584e-06 2.029113838609260666e-05 5.243601578072825688e-05
8.081615987520443412e+00 8.937337579332767845e+00 1.000000000000000000e+00 -5.390407955149332242e-01 1.299850038333220770e+00 1.422068370636912604e+00 1.079930103618726081e-06 8.313681430260575489e-01 9.977911709798128470e-01 1.823619095297112302e+00 1.997457369238114788e+00 1.569741654868147940e+01 1.757593618182317385e+01 1.616756164397582651e+01 1.788149001669874494e+01 0.000000000000000000e+00 1.127014397824443207e-06 9.192458726016454533e-06 3.407433579397872936e-05
8.083780821987913257e+00 8.940745008349372469e+00 1.000000000000000000e+00 -5.401410808017972354e-01 1.314043313745888231e+00 1.405674524650517121e+00 1.077852177425142925e-06 8.315925989709473942e-01 9.988072798299940658e-01 1.823723749079897871e+00 1.998636003841447906e+00 1.570068651215615496e+01 1.758426215002695869e+01 1.617088944622360103e+01 1.788672872770501954e+01 0.000000000000000000e+00 3.692549236742828197e-07 7.918759783865659212e-07 2.018103662541731764e-05
8.085444723111800513e+00 8.943364363852509769e+00 1.000000000000000000e+00 -5.410022300243677584e-01 1.329138384521794780e+00 1.388857155429469525e+00 1.076199839401009869e-06 8.317911088519188700e-01 9.995835075562023997e-01 1.823823634916583281e+00 1.999532143564326514e+00 1.570317891319851356e+01 1.759053288222219891e+01 1.617352762523462673e+01 1.789079105128154978e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.582744674428196138e-06
7.851589456599256778e+00 8.795266441111099454e+00 0.000000000000000000e+00 -4.035000251974341090e-01 1.364148639096659732e+00 1.628851310508471872e+00 1.347919148429260464e-06 6.438027718280846523e-01 1.000000000000000000e+00 1.602742932120972297e+00 1.999800009999999961e+00 1.539847760648764741e+01 1.705726025548203140e+01 1.596998438718994251e+01 1.757635462244081026e+01 3.972356543634056554e-06 0.000000000000000000e+00 1.514130590594599511e-05 9.240981479312805754e-05
7.699238803243823703e+00 8.528630127741015698e+00 0.000000000000000000e+00 -3.778146663485191237e-01 1.386504347626524192e+00 1.657866319676437383e+00 1.391180020759681259e-06 5.122687276028330405e-01 8.289222227790391528e-01 1.432452915918662306e+00 1.823692479760509189e+00 1.529232462079350086e+01 1.690199801276467184e+01 1.476932866560401791e+01 1.716553899676550898e+01 3.211215675985390762e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.646162310396750428e+00 8.450999006382335921e+00 0.000000000000000000e+00 -3.696873492820071938e-01 1.379228426695059850e+00 1.681396874740925584e+00 1.404298420699709176e-06 4.883366459774823864e-01 7.764425924939390988e-01 1.399245277790605035e+00 1.761143812102221595e+00 1.523374922176494017e+01 1.683775761927114800e+01 1.418510380292396889e+01 1.707008912026028113e+01 0.000000000000000000e+00 3.735806408066485666e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.616874610882470087e+00 8.418878809635574001e+00 0.000000000000000000e+00 -3.657992938649827774e-01 1.378243827532891874e+00 1.690157584737142393e+00 1.408288877805823440e-06 4.732782735231178539e-01 7.527949775767257545e-01 1.377052939163605938e+00 1.730559475878112874e+00 1.519648787157261793e+01 1.681594310213210264e+01 1.402777223509031579e+01 1.703620523817676613e+01 0.000000000000000000e+00 3.153867382720997452e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.598243935786308967e+00 8.407971551066051319e+00 0.000000000000000000e+00 -3.631224290081984662e-01 1.380065221515213159e+00 1.693689920468389731e+00 1.411057346058432771e-06 4.616490827616312465e-01 7.446876446098612545e-01 1.359730881347237519e+00 1.720097567716898812e+00 1.517244470005804402e+01 1.681401994788621579e+01 1.398627395430441922e+01 1.702667425538897561e+01 0.000000000000000000e+00 4.169396308910831469e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.586222350029022010e+00 8.407009973943107894e+00 0.000000000000000000e+00 -3.612844795375769191e-01 1.381535247341683759e+00 1.695895793583162225e+00 1.412705476847872360e-06 4.530173092492556508e-01 7.451353705796368576e-01 1.346709564748348464e+00 1.720516772969715058e+00 1.515713016598290608e+01 1.681990752670345657e+01 1.398487181206854757e+01 1.702736582948285360e+01 0.000000000000000000e+00 4.268847559939117227e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.578565082991452151e+00 8.409953763351728284e+00 0.000000000000000000e+00 -3.600831116597995596e-01 1.382366359663135036e+00 1.697467417017265667e+00 1.413772194044606083e-06 4.469643380250569731e-01 7.489004821306476378e-01 1.337478095630601826e+00 1.725135408252066238e+00 1.514741257347917269e+01 1.682765519791755082e+01 1.399877562057716496e+01 1.703172151291342828e+01 0.000000000000000000e+00 4.015176813778261249e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.573706286739586346e+00 8.413827598958775411e+00 0.000000000000000000e+00 -3.593167464767419439e-01 1.382821461586996481e+00 1.698545045459519454e+00 1.414536824389868863e-06 4.428536305551986074e-01 7.531719097968986310e-01 1.331162026590863912e+00 1.730441068757877954e+00 1.514117237393452164e+01 1.683478550394803364e+01 1.401696373985636512e+01 1.703672831131922294e+01 0.000000000000000000e+00 3.704839353809719885e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.570586186967259934e+00 8.417392751974016818e+00 0.000000000000000000e+00 -3.588267966752207716e-01 1.383090742220525193e+00 1.699255664429033086e+00 1.415070499395729811e-06 4.400844315329938139e-01 7.568560096049428143e-01 1.326886915304908321e+00 1.735056610130757626e+00 1.513707791048943285e+01 1.684054730789220500e+01 1.403428354541471812e+01 1.704117690013163156e+01 0.000000000000000000e+00 3.440916355490156463e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.017141772707359060e+00 8.520588450065815778e+00 1.000000000000000000e+00 -4.419117580818310298e-01 1.240926212325661693e+00 1.675250271510676070e+00 1.345721056239270107e-06 4.010938383242668159e-01 8.900533269155497251e-01 1.286300831551746571e+00 1.893030339035901566e+00 1.379838964922844369e+01 1.636939397765354087e+01 1.489446150825608051e+01 1.730605350041146195e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.447230754128041141e+00 8.653026750205730977e+00 1.000000000000000000e+00 -4.693151920396156918e-01 1.258042123398122047e+00 1.603327492522646391e+00 1.231726327621510103e-06 3.813923627559708263e-01 9.428601131046980832e-01 1.239651368849451485e+00 1.939649925705116962e+00 1.485014661592771645e+01 1.750010053669993582e+01 1.561651239470281638e+01 1.741620961650118105e+01 3.097584073039651232e-06 0.000000000000000000e+00 5.971839235420480039e-04 0.000000000000000000e+00
7.808256197351408190e+00 8.708104808250590523e+00 1.000000000000000000e+00 -4.768922711696745864e-01 1.233495800573229273e+00 1.612719657087421377e+00 1.190588503114640607e-06 6.369582129430938489e-01 9.291167056526448143e-01 1.582095637750793982e+00 1.921491500330512192e+00 1.534443618091468942e+01 1.702103978105005666e+01 1.594953263860898218e+01 1.751572850565123574e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.728348221678644268e-04 6.321284415986383291e-04
7.974766319304491091e+00 8.757864252825617868e+00 1.000000000000000000e+00 -4.883146339569064409e-01 1.230436183423915475e+00 1.592934548662271466e+00 1.172078935594100120e-06 8.189644598614145288e-01 9.370788028535810277e-01 1.807660446043703351e+00 1.929482685769001060e+00 1.551315074396124238e+01 1.715898571521179505e+01 1.597188510305003994e+01 1.756843853572407710e+01 9.326088022065279471e-07 6.311151952168945814e-07 1.106702628301907399e-04 7.188292647598951450e-04
7.985942551525019972e+00 8.784219267862038549e+00 1.000000000000000000e+00 -4.947274451452221555e-01 1.220301622519362139e+00 1.590243487190193372e+00 1.159710585038558268e-06 8.193029369530621109e-01 9.484938940052397571e-01 1.810177747856707375e+00 1.941597776677925546e+00 1.553416910549199592e+01 1.721031072590402999e+01 1.600318359597219242e+01 1.761795410398776696e+01 1.175377713721479738e-06 1.469829668125129994e-06 1.451669779477659931e-04 6.776376661526401337e-04
8.001591797986096211e+00 8.808977051993883478e+00 1.000000000000000000e+00 -5.011665410874499571e-01 1.214081758768206454e+00 1.583585159056893454e+00 1.147729841163055298e-06 8.229199802808156994e-01 9.576627413738961758e-01 1.815905041649873652e+00 1.951532927527789951e+00 1.556179395763487783e+01 1.726605136602596602e+01 1.603028887333293540e+01 1.766340425073336107e+01 1.218563363688102088e-06 3.440607193354622921e-06 1.671229525408356403e-04 5.965476500331262904e-04
8.015144436666467698e+00 8.831702125366680534e+00 1.000000000000000000e+00 -5.073370531083121193e-01 1.211619666213256119e+00 1.573706227570119465e+00 1.136377767202146069e-06 8.246260933892918255e-01 9.655265329621889325e-01 1.818477752873618902e+00 1.960249673642109336e+00 1.558622955560784362e+01 1.731825545181588666e+01 1.605545623685109291e+01 1.770456740885643043e+01 8.610002246643547932e-07 5.422800370913352509e-06 1.836426964998894213e-04 5.149987745368287892e-04
8.027728118425546455e+00 8.852283704428215216e+00 1.000000000000000000e+00 -5.131431712418283997e-01 1.212936818334649169e+00 1.560776839181693854e+00 1.125858183572236107e-06 8.259775738001458034e-01 9.722224752805446180e-01 1.820078330652807885e+00 1.967802792877120455e+00 1.560858785793996084e+01 1.736703633390058243e+01 1.607810188581624544e+01 1.774106423223328477e+01 2.371699288848444210e-07 7.729896934188535546e-06 1.912684377574779709e-04 4.300512840110597666e-04
8.039050942908122721e+00 8.870532116116642385e+00 1.000000000000000000e+00 -5.184528549668299124e-01 1.217688606151237529e+00 1.545405683915102468e+00 1.116371448452615862e-06 8.270915988900165994e-01 9.779068857909594126e-01 1.821093613643122167e+00 1.974309930453068906e+00 1.562827976564422272e+01 1.741112656530136249e+01 1.609799467674376316e+01 1.777269332589619921e+01 0.000000000000000000e+00 9.057695030023964766e-06 1.792172636090279324e-04 3.465127377836255801e-04
8.048997338371881582e+00 8.886346662948099606e+00 1.000000000000000000e+00 -5.231696906156739768e-01 1.225344568932520861e+00 1.528316049836131008e+00 1.108069290783281662e-06 8.280592550388496953e-01 9.826917453446135653e-01 1.821801500785251937e+00 1.979847992320088901e+00 1.564516873181646872e+01 1.744983517692401165e+01 1.611505327359278184e+01 1.779948576024959550e+01 0.000000000000000000e+00 8.775230361078385893e-06 1.523283112907078873e-04 2.687799548905148812e-04
8.057526636796390918e+00 8.899742880124797750e+00 1.000000000000000000e+00 -5.272438807875510225e-01 1.235268726685907481e+00 1.510243511738990296e+00 1.100988292014970049e-06 8.289109122114211026e-01 9.866764667691647617e-01 1.822340101331028306e+00 1.984490296878458793e+00 1.565931797552692473e+01 1.748290564869558850e+01 1.612928896175596094e+01 1.782169841229307394e+01 0.000000000000000000e+00 7.659421326577470169e-06 1.174066341995459137e-04 2.032934898979639178e-04
8.064644480877980470e+00 8.910849206146536972e+00 1.000000000000000000e+00 -5.306734140892073182e-01 1.246796029090072366e+00 1.491857142731512820e+00 1.095093063798350193e-06 8.296346486122644359e-01 9.899557340706430786e-01 1.822753903240104112e+00 1.988320944732766549e+00 1.567087550879624480e+01 1.751042977623187724e+01 1.614089699416904367e+01 1.783976174696694983e+01 0.000000000000000000e+00 6.107372277156177929e-06 8.235590277817209006e-05 1.506530022113537900e-04
8.070448497084521833e+00 8.919880873483474915e+00 1.000000000000000000e+00 -5.334955635207805358e-01 1.259339206887944762e+00 1.473669666070493989e+00 1.090286649799736876e-06 8.302310670446002572e-01 9.926187494628353480e-01 1.823071308591939665e+00 1.991431850754631139e+00 1.568012181897076474e+01 1.753283196824524381e+01 1.615016623116685679e+01 1.785420664826233050e+01 0.000000000000000000e+00 4.601173229593840685e-06 5.557414960432769876e-05 1.092937633323908387e-04
8.075083115583428395e+00 8.927103324131165252e+00 1.000000000000000000e+00 -5.357740721878252455e-01 1.272443796229999258e+00 1.456008059394350074e+00 1.086117055887384536e-06 8.307057477887790364e-01 9.947525929439762216e-01 1.823308133496196470e+00 1.993921482748129081e+00 1.568738249812585650e+01 1.755071714248380843e+01 1.615744792527279117e+01 1.786559645762179827e+01 0.000000000000000000e+00 3.252174644701353334e-06 3.556549533402552835e-05 7.735744240437184233e-05
8.078723962636395584e+00 8.932798228810899133e+00 1.000000000000000000e+00 -5.375860139101742430e-01 1.285840427221499160e+00 1.438987544958152176e+00 1.082678612690678446e-06 8.310751348062169752e-01 9.964408433462494941e-01 1.823483191077659438e+00 1.995887749058735006e+00 1.569300454429744995e+01 1.756477487593792119e+01 1.616310478220195535e+01 1.787447518633121746e+01 0.000000000000000000e+00 2.099459851043909046e-06 2.062129244487013021e-05 5.297946070339770838e-05
8.081552391100977673e+00 8.937237593165608729e+00 1.000000000000000000e+00 -5.390086373094815642e-01 1.299493580381767543e+00 1.422489144999269151e+00 1.079990708438027841e-06 8.313616693006891101e-01 9.977613813385631802e-01 1.823616104863125864e+00 1.997422777372347857e+00 1.569732005635013117e+01 1.757569095869138209e+01 1.616746390110134257e+01 1.788133604173519942e+01 0.000000000000000000e+00 1.148920273852779091e-06 9.440297441072102399e-06 3.448570420804100744e-05
8.083731950550671286e+00 8.940668020867599708e+00 1.000000000000000000e+00 -5.401160934045841078e-01 1.313666650986000217e+00 1.406101162204831390e+00 1.077899888357733461e-06 8.315873617806576190e-01 9.987843153463712431e-01 1.823721257734103762e+00 1.998609401120527984e+00 1.570061301354836303e+01 1.758407504513111874e+01 1.617081408461699610e+01 1.788661038951391902e+01 0.000000000000000000e+00 3.865716324825372967e-07 9.822369867471161053e-07 2.049254940944955159e-05
7.850306506774181514e+00 8.792037522565559371e+00 0.000000000000000000e+00 -4.032673283532921538e-01 1.365358655551148992e+00 1.628106687742266523e+00 1.348503444956276147e-06 6.430327445233969819e-01 1.000000000000000000e+00 1.601696543133434236e+00 1.999800009999999961e+00 1.539680584603494040e+01 1.705315474186704705e+01 1.596318787404026018e+01 1.756901848225253815e+01 4.202788431776132778e-06 0.000000000000000000e+00 1.739245762633976540e-05 8.631480639798011631e-05
7.698402923017470201e+00 8.526577370933523525e+00 0.000000000000000000e+00 -3.776540967920685166e-01 1.386420160802065205e+00 1.658271645613797585e+00 1.391588191298791704e-06 5.118926264927626812e-01 8.275253938546834886e-01 1.431974416212511869e+00 1.822142309579530828e+00 1.529180212644322268e+01 1.690060073025796328e+01 1.475112374338459809e+01 1.716270866812740081e+01 3.234343611818453644e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.645901063221611338e+00 8.450300365128981639e+00 0.000000000000000000e+00 -3.696594640331589687e-01 1.379162150006218779e+00 1.681518921927463106e+00 1.404334459135140723e-06 4.882590206230512653e-01 7.759254429531228237e-01 1.399128570993366516e+00 1.760483948295966883e+00 1.523348335913225249e+01 1.683716970903001808e+01 1.418086781538787555e+01 1.706924330707851922e+01 0.000000000000000000e+00 4.142203507732479718e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.616741679566126244e+00 8.418584854515009042e+00 0.000000000000000000e+00 -3.657859172510253831e-01 1.378248053078511948e+00 1.690180112419437108e+00 1.408297504505732432e-06 4.732287123807596974e-01 7.525437042493829942e-01 1.376977380256862782e+00 1.730239624602715187e+00 1.519632896236399056e+01 1.681569746192640125e+01 1.402646340603253172e+01 1.703587889878677686e+01 0.000000000000000000e+00 3.173401575510428271e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.013231703016265861e+00 8.517939449393388429e+00 1.000000000000000000e+00 -4.414279644029333038e-01 1.241436598363675925e+00 1.675707472830457290e+00 1.347802570274440413e-06 4.025404815141546688e-01 8.885876120684084167e-01 1.288465890685671189e+00 1.891325737242866678e+00 1.378644908321565055e+01 1.635408841536634128e+01 1.488208223465505320e+01 1.730266606231860393e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.441041117327526599e+00 8.651333031159301967e+00 1.000000000000000000e+00 -4.690178179940820424e-01 1.258876776628034433e+00 1.603087587383801305e+00 1.233452932777452650e-06 3.775085664791996143e-01 9.423818505288358294e-01 1.233255192834206593e+00 1.939477531472833860e+00 1.484228440601611432e+01 1.750724336628297451e+01 1.560622971496418998e+01 1.741260743702557434e+01 1.985738296532349942e-06 0.000000000000000000e+00 5.809445736593060522e-04 0.000000000000000000e+00
7.803114857482094990e+00 8.706303718512787171e+00 1.000000000000000000e+00 -4.765569009625245656e-01 1.234104786586911029e+00 1.612781411488039662e+00 1.191165531403516894e-06 6.313454737866055488e-01 9.286272765935061901e-01 1.575078766545507936e+00 1.920940404183373751e+00 1.533947752670314735e+01 1.702043866921463078e+01 1.594746348375635847e+01 1.751370177841546294e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.910746948094982656e-04 5.914351269971728333e-04
7.973731741878179236e+00 8.756850889207731470e+00 1.000000000000000000e+00 -4.880651916030926962e-01 1.230805085488142936e+00 1.593064531305671494e+00 1.172540141574758043e-06 8.183113227018760094e-01 9.366807401652537113e-01 1.806756514088469379e+00 1.929074567568671128e+00 1.551161036520526437e+01 1.715655158419663806e+01 1.597091665112944980e+01 1.756663055992458666e+01 8.955663178832247052e-07 4.917025863503852896e-07 1.098672124032579428e-04 7.235802729265890243e-04
7.985458325564724014e+00 8.783315279962293332e+00 1.000000000000000000e+00 -4.944996554951632817e-01 1.220593574012193372e+00 1.590407114997479887e+00 1.160141320355064652e-06 8.192201917353786333e-01 9.481337860501740655e-01 1.810013616958761062e+00 1.941211185119183114e+00 1.553330001852545017e+01 1.720841571295099826e+01 1.600215902182842953e+01 1.761627591625806133e+01 1.169507940968457648e-06 1.424065922444452477e-06 1.441916778578071327e-04 6.798252915949469771e-04
8.001079510914214765e+00 8.808137958129030665e+00 1.000000000000000000e+00 -5.009434596027191322e-01 1.214237785795828417e+00 1.583875294998733141e+00 1.148143080612497000e-06 8.228341388942975732e-01 9.573629365927691648e-01 1.815770046990020870e+00 1.951204146361562586e+00 1.556087339306330897e+01 1.726414087354993043e+01 1.602936387002592156e+01 1.766187143313682739e+01 1.224421256891444478e-06 3.371091671657796648e-06 1.664386730514180734e-04 5.994197418854304909e-04
8.014681935012960778e+00 8.830935716568413696e+00 1.000000000000000000e+00 -5.071247643459311227e-01 1.211641095177550254e+00 1.574109376130587323e+00 1.136765274477263986e-06 8.245737283557501573e-01 9.652700429350729028e-01 1.818407250232151773e+00 1.959962737153693402e+00 1.558540007171630215e+01 1.731646501396815552e+01 1.605460957988404402e+01 1.770319291224894798e+01 8.787947330280315094e-07 5.347919536432044194e-06 1.831597149533885512e-04 5.179604431147405734e-04
8.027304789942022012e+00 8.851596456124473988e+00 1.000000000000000000e+00 -5.129461119834177740e-01 1.212829281103013468e+00 1.561278494930150806e+00 1.126212800133412947e-06 8.259347508768819512e-01 9.720041968154471412e-01 1.820034057718326714e+00 1.967554643346536958e+00 1.560784299314767232e+01 1.736538973698675647e+01 1.607734886972131960e+01 1.773985904056674556e+01 2.622050084028074845e-07 7.643775531404518213e-06 1.913263161802051095e-04 4.330390872532746183e-04
7.803921496573836158e+00 8.682694868493378237e+00 0.000000000000000000e+00 -3.956950113602584196e-01 1.372923662746775575e+00 1.635686314532707408e+00 1.361184573463119534e-06 5.981282221622074013e-01 9.644097827330261330e-01 1.542770549279638415e+00 1.962048505681264876e+00 1.536796288954738010e+01 1.697738371481069919e+01 1.567624547993664130e+01 1.736573046741556681e+01 2.306490615076865497e-06 0.000000000000000000e+00 0.000000000000000000e+00 4.662213584948070083e-05
7.683981444773690050e+00 8.488691857405349595e+00 0.000000000000000000e+00 -3.751386044298876676e-01 1.383876623647046555e+00 1.665846167493177932e+00 1.397713990538224542e-06 5.064480486076768928e-01 8.014344638014878619e-01 1.424909016906209747e+00 1.792103350161264208e+00 1.528193596536395304e+01 1.687178501788422835e+01 1.442751814812467082e+01 1.711162974395076120e+01 3.069622741276040862e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.640967982681975634e+00 8.435892508942114176e+00 0.000000000000000000e+00 -3.692058081483435839e-01 1.377979579028861368e+00 1.683608804674451287e+00 1.404779290973880924e-06 4.870136205189222189e-01 7.648816563812854685e-01 1.397208736297873344e+00 1.746346023210786802e+00 1.522838532647087284e+01 1.682454645472145316e+01 1.409925664170180859e+01 1.705199337166490636e+01 0.000000000000000000e+00 1.291973239448577311e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.049628320850904295e+00 8.525996685832453181e+00 1.000000000000000000e+00 -4.430301763341459864e-01 1.242452122684254645e+00 1.671487524647453204e+00 1.338919764765505304e-06 3.899466643086367257e-01 8.900943579648418202e-01 1.267581211577018641e+00 1.893778399670318358e+00 1.389816256334924738e+01 1.648665925157397183e+01 1.489957873904181973e+01 1.730481372715671640e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.449789369520909865e+00 8.652406863578358198e+00 1.000000000000000000e+00 -4.691469375742369774e-01 1.257507677802402801e+00 1.604198447049123066e+00 1.231742219308429624e-06 3.825597252966618234e-01 9.418412721990587766e-01 1.241553732798842180e+00 1.938580664250619590e+00 1.485459745631008488e+01 1.749413917015806419e+01 1.561552448453384478e+01 1.741537249336036197e+01 3.506316930173000975e-06 0.000000000000000000e+00 6.118315309608831883e-04 0.000000000000000000e+00
7.807762242266921504e+00 8.707686246680180986e+00 1.000000000000000000e+00 -4.768080386095319145e-01 1.233620245751870570e+00 1.612763677029065423e+00 1.190743884840809625e-06 6.364420141531790254e-01 9.289144382887123408e-01 1.581454234845398599e+00 1.921274728396167975e+00 1.534398890975241869e+01 1.702086649505237048e+01 1.594902437125554329e+01 1.751510695997870215e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.736566396708530410e-04 6.285375734961671981e-04
7.974512185627771643e+00 8.757553479989351075e+00 1.000000000000000000e+00 -4.882391567150410339e-01 1.230556677583386493e+00 1.592965008986531261e+00 1.172220938831087881e-06 8.188285844457370288e-01 9.369498292283618968e-01 1.807463521293039665e+00 1.929349463521631503e+00 1.551275599565045837e+01 1.715829103708855996e+01 1.597156196910391834e+01 1.756787336868480054e+01 9.235646215824535507e-07 5.986367887417730240e-07 1.103566497280673126e-04 7.199373071493473265e-04
7.985780984551959172e+00 8.783936684342400270e+00 1.000000000000000000e+00 -4.946560358722555950e-01 1.220391666992791224e+00 1.590296261262697408e+00 1.159845094888078249e-06 8.192680098549363077e-01 9.483825360321420650e-01 1.810115357320410068e+00 1.941478319283626908e+00 1.553388327311847839e+01 1.720970775871367309e+01 1.600286725641833740e+01 1.761743084699203621e+01 1.173244938187800130e-06 1.453383179944080052e-06 1.448733981238883015e-04 6.783819170899763702e-04
8.001433628209168702e+00 8.808715423496018104e+00 1.000000000000000000e+00 -5.010969685321731149e-01 1.214130075395546182e+00 1.583675987540107410e+00 1.147858788036244176e-06 8.228946115180381105e-01 9.575691986485280749e-01 1.815864730201435462e+00 1.951430297204573616e+00 1.556150923430288557e+01 1.726545717335614682e+01 1.602999988998657344e+01 1.766292626409667932e+01 1.220491053268697962e-06 3.419291141572771273e-06 1.669090562404472737e-04 5.974351538902290121e-04
8.014999944993286718e+00 8.831463132048339659e+00 1.000000000000000000e+00 -5.072708205818745597e-01 1.211625820166225775e+00 1.573832538670024928e+00 1.136498659916984897e-06 8.246096228793985405e-01 9.654466302131190503e-01 1.818455674627368790e+00 1.960160269841593861e+00 1.558597050902950087e+01 1.731769664466374792e+01 1.605519231671676295e+01 1.770413892085391439e+01 8.665860317931210289e-07 5.399312081109818891e-06 1.834927409219072939e-04 5.159253723947649587e-04
8.027596158358381473e+00 8.852069460426957193e+00 1.000000000000000000e+00 -5.130817168152395080e-01 1.212902789814855886e+00 1.560933776554664920e+00 1.125968752058970264e-06 8.259642582112256548e-01 9.721544618716444486e-01 1.820064610669777094e+00 1.967725457652228283e+00 1.560835572653395609e+01 1.736652294336213131e+01 1.607786716086336298e+01 1.774068862668346114e+01 2.449361958700706913e-07 7.703345813829998759e-06 1.912895769749303212e-04 4.309837471953994830e-04
8.038933580431681492e+00 8.870344313341730569e+00 1.000000000000000000e+00 -5.183974692593578126e-01 1.217619350032121517e+00 1.545585711449162680e+00 1.116469595749076503e-06 8.270802147689620964e-01 9.778493721763559243e-01 1.821084450301501789e+00 1.974243675365139117e+00 1.562807809722593255e+01 1.741066941761804188e+01 1.609779088675932002e+01 1.777237160405655558e+01 0.000000000000000000e+00 9.053314070160694646e-06 1.794444772103257651e-04 3.474126185463861623e-04
8.048895443379660009e+00 8.886185802028277791e+00 1.000000000000000000e+00 -5.231211966887021614e-01 1.225246663246499335e+00 1.528510943376096165e+00 1.108154019245763010e-06 8.280492104309108425e-01 9.826435862385781705e-01 1.821794747000909709e+00 1.979792024938371808e+00 1.564499779600324914e+01 1.744943939552604917e+01 1.611488099134378515e+01 1.779921628731072758e+01 0.000000000000000000e+00 8.783760784361500657e-06 1.526800791315006771e-04 2.695740317090695786e-04
8.057440495671892577e+00 8.899608143655363790e+00 1.000000000000000000e+00 -5.272025585729067654e-01 1.235149520459591477e+00 1.510445362394594815e+00 1.101059701728359570e-06 8.289022192299598801e-01 9.866365913881782745e-01 1.822334911057465368e+00 1.984443751964996450e+00 1.565917668176831512e+01 1.748257216521095359e+01 1.612914697451224200e+01 1.782147728621601601e+01 0.000000000000000000e+00 7.675141358916885107e-06 1.178123644136100764e-04 2.039426451161359464e-04
8.064573487256120998e+00 8.910738643108008006e+00 1.000000000000000000e+00 -5.306390488824483942e-01 1.246662577033596397e+00 1.492059325201506637e+00 1.095151867620662868e-06 8.296273820072260774e-01 9.899231359486160287e-01 1.822749913521582332e+00 1.988282852436777270e+00 1.567076140132860473e+01 1.751015554466986046e+01 1.614078243418329350e+01 1.783958354432046889e+01 0.000000000000000000e+00 6.124562709458339611e-06 8.269631408132790365e-05 1.511679320888681226e-04
8.070391217091646752e+00 8.919791772160234444e+00 1.000000000000000000e+00 -5.334675787436977679e-01 1.259197301376964395e+00 1.473867541135639891e+00 1.090334063408127756e-06 8.302251645917139156e-01 9.925924622121345964e-01 1.823068261608339347e+00 1.991401158471599597e+00 1.568003137715424877e+01 1.753261102684534478e+01 1.615007567002388100e+01 1.785406523401242751e+01 0.000000000000000000e+00 4.617007049694705570e-06 5.582853506802216493e-05 1.096946096586984677e-04
