# w_1 w_2 DS VF CB_L CB_U R_DIFF c_1 c_2 u_1 u_2 fut_util_1_1 fut_util_1_2 fut_util_2_1 fut_util_2_2 pen_1 pen_2 pen_u_1 pen_u_2 
4.649494300983488260e-01 7.476215492289031150e-01 0.000000000000000000e+00 1.276989372942147760e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.139829352207480550e-06 2.696741234734056913e-02 1.520162242352448845e-01 3.098723098673838994e-01 7.561335849919880170e-01 4.395859624443687608e+00 7.124941981196694307e+00 4.717703882997263065e+00 7.887106379997701922e+00 1.613677672001705143e-04 5.712951365645993484e-04 9.697586559802924729e-06 1.190007213377152189e-05
4.395859624443686497e-01 7.124941981196692975e-01 0.000000000000000000e+00 1.258771599989496615e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.141360945403322240e-06 1.700223533819406052e-02 1.324373335221184222e-01 2.159789808105876396e-01 7.100585388450016966e-01 4.183016396771287226e+00 6.949549709677949494e+00 4.604851905255015865e+00 7.488292219858307064e+00 0.000000000000000000e+00 6.931683259879181658e-04 0.000000000000000000e+00 1.309692089464318653e-05
4.183016396771286338e-01 6.949549709677947940e-01 0.000000000000000000e+00 1.337778119897947704e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.140047566413910544e-06 1.054343396317763970e-02 1.374434457817525768e-01 1.542151676182887954e-01 7.267653969614170650e-01 4.120399703491238519e+00 6.873887106491428867e+00 4.491315478350314194e+00 7.299816112552811376e+00 0.000000000000000000e+00 2.857134536476471642e-04 5.489616799931457125e-06 7.294143318291182801e-06
4.120399703491237631e-01 6.873887106491427534e-01 0.000000000000000000e+00 1.316265044045161758e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.137403755003466982e-06 9.167330320145161693e-03 1.359086294152109242e-01 1.379594477172942923e-01 7.231543122373678134e-01 4.082583645773798509e+00 6.820882414835804042e+00 4.437956517664188638e+00 7.218861504030455123e+00 0.000000000000000000e+00 3.100450419177488981e-04 9.920730587629307193e-06 1.172959178186898724e-05
4.082583645773797398e-01 6.820882414835802710e-01 0.000000000000000000e+00 1.291114845082499407e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.135986303978855394e-06 8.015861802586010665e-03 1.338064304789657877e-01 1.246215318243777403e-01 7.172460525153818711e-01 4.055479377228246030e+00 6.782267561922478372e+00 4.401610627316773439e+00 7.165281492171073019e+00 0.000000000000000000e+00 3.339917723169244512e-04 1.104689391535343054e-05 1.329516586784775054e-05
4.055479377228244919e-01 6.782267561922477039e-01 0.000000000000000000e+00 1.271590910491977588e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.135174482162180259e-06 6.903407612633916113e-03 1.319248465138212478e-01 1.130412621577190357e-01 7.117653291959931128e-01 4.035918631126657274e+00 6.753760744567314234e+00 4.375139799491305936e+00 7.127834866384496593e+00 0.000000000000000000e+00 3.300551475229132614e-04 1.078706667980463933e-05 1.330332090810227436e-05
4.035918631126656497e-01 6.753760744567313123e-01 0.000000000000000000e+00 1.257344301761817995e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.134707991202150758e-06 5.955710965844629445e-03 1.303772569061806830e-01 1.039084814543089763e-01 7.071550210608487097e-01 4.021854829107217810e+00 6.732458911824006798e+00 4.355425975068261124e+00 7.100594005286953170e+00 0.000000000000000000e+00 3.100296577853156599e-04 1.000707346333288422e-05 1.234330968317293165e-05
4.355425975068260014e-01 7.100594005286952060e-01 1.000000000000000000e+00 1.133882383026971752e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.697100255147190076e-07 2.681348648284054281e-02 1.184237889309680547e-01 2.987716636488015887e-01 6.709244456603831175e-01 4.142083340843923267e+00 6.957766447707950164e+00 4.650115332011963254e+00 7.545740740140807645e+00 4.061328413590900577e-04 5.898603893192064240e-05 1.136789398273124144e-05 1.431762376290831446e-05
4.650115332011962033e-01 7.545740740140806091e-01 1.000000000000000000e+00 9.728121632969477517e-02 0.000000000000000000e+00 0.000000000000000000e+00 8.429612463515229538e-07 4.403376814414161622e-03 1.403753156780400135e-01 1.141756871341459423e-01 7.294015914907387987e-01 4.640784475665277853e+00 7.525272551708559021e+00 4.838899702170134987e+00 7.974534679214661637e+00 3.317626109779377164e-05 8.142055585618965252e-05 6.024801601348757016e-06 3.550985374156136187e-06
4.838899702170134098e-01 7.974534679214659860e-01 1.000000000000000000e+00 8.179946536767901399e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.741986139991674234e-07 2.616728935121281907e-02 1.648558019171846856e-01 2.929398895708539285e-01 7.920621478196621101e-01 4.649457318663626992e+00 7.476222768711266120e+00 5.293834689290247475e+00 8.443041043429337478e+00 2.175817754719658326e-04 0.000000000000000000e+00 4.780720664917896805e-06 0.000000000000000000e+00
5.293834689290246587e-01 8.443041043429335701e-01 1.000000000000000000e+00 6.331377768098422898e-02 0.000000000000000000e+00 0.000000000000000000e+00 9.108501606727153450e-07 2.822650836824014409e-02 1.916128499118708306e-01 3.162173473887133213e-01 8.554211853671835897e-01 5.091939318556176985e+00 8.410746866670713473e+00 5.995611630225679001e+00 8.862447300459953325e+00 7.034730130128785675e-05 0.000000000000000000e+00 5.663678719265187456e-09 0.000000000000000000e+00
