# w_1 w_2 w_3 w_4 w_5 w_6 w_7 w_8 w_9 w_10 DS VF CB_L CB_U R_DIFF c_1 c_2 c_3 c_4 c_5 c_6 c_7 c_8 c_9 c_10 u_1 u_2 u_3 u_4 u_5 u_6 u_7 u_8 u_9 u_10 fut_util_1_1 fut_util_1_2 fut_util_1_3 fut_util_1_4 fut_util_1_5 fut_util_1_6 fut_util_1_7 fut_util_1_8 fut_util_1_9 fut_util_1_10 fut_util_2_1 fut_util_2_2 fut_util_2_3 fut_util_2_4 fut_util_2_5 fut_util_2_6 fut_util_2_7 fut_util_2_8 fut_util_2_9 fut_util_2_10 fut_util_3_1 fut_util_3_2 fut_util_3_3 fut_util_3_4 fut_util_3_5 fut_util_3_6 fut_util_3_7 fut_util_3_8 fut_util_3_9 fut_util_3_10 fut_util_4_1 fut_util_4_2 fut_util_4_3 fut_util_4_4 fut_util_4_5 fut_util_4_6 fut_util_4_7 fut_util_4_8 fut_util_4_9 fut_util_4_10 fut_util_5_1 fut_util_5_2 fut_util_5_3 fut_util_5_4 fut_util_5_5 fut_util_5_6 fut_util_5_7 fut_util_5_8 fut_util_5_9 fut_util_5_10 fut_util_6_1 fut_util_6_2 fut_util_6_3 fut_util_6_4 fut_util_6_5 fut_util_6_6 fut_util_6_7 fut_util_6_8 fut_util_6_9 fut_util_6_10 fut_util_7_1 fut_util_7_2 fut_util_7_3 fut_util_7_4 fut_util_7_5 fut_util_7_6 fut_util_7_7 fut_util_7_8 fut_util_7_9 fut_util_7_10 fut_util_8_1 fut_util_8_2 fut_util_8_3 fut_util_8_4 fut_util_8_5 fut_util_8_6 fut_util_8_7 fut_util_8_8 fut_util_8_9 fut_util_8_10 fut_util_9_1 fut_util_9_2 fut_util_9_3 fut_util_9_4 fut_util_9_5 fut_util_9_6 fut_util_9_7 fut_util_9_8 fut_util_9_9 fut_util_9_10 fut_util_10_1 fut_util_10_2 fut_util_10_3 fut_util_10_4 fut_util_10_5 fut_util_10_6 fut_util_10_7 fut_util_10_8 fut_util_10_9 fut_util_10_10 pen_1 pen_2 pen_3 pen_4 pen_5 pen_6 pen_7 pen_8 pen_9 pen_10 pen_u_1 pen_u_2 pen_u_3 pen_u_4 pen_u_5 pen_u_6 pen_u_7 pen_u_8 pen_u_9 pen_u_10 
1.533210678247678871e+00 1.538210429363083609e+00 1.538214727091696155e+00 1.648949431746746352e+00 1.668672986741851272e+00 1.733365787524670409e+00 1.455870624149584458e+00 1.838983875272963919e+00 1.717640776783217582e+00 2.174442938221222921e+00 9.000000000000000000e+00 2.631398258969711579e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.676305799552606140e-07 6.773539535824574676e-04 7.181280409307534219e-04 5.421232891432022603e-04 9.713841435712685301e-04 6.755947841735896256e-04 1.633624852017506865e-03 2.925863386546270154e-03 7.548829447768508859e-03 7.739573975174168438e-03 8.301031202866064607e-02 3.574211661513475302e-02 3.717351991316678733e-02 3.063572137826636385e-02 4.542865214938410223e-02 3.565235221742663052e-02 6.323666216161745457e-02 8.998883419441834619e-02 1.549643731549447401e-01 1.570674862897996349e-01 5.565721380295166609e-01 -3.259027170700096843e+00 -4.008581314994168920e+00 -4.626357002287466713e+00 -5.043254545589430649e+00 -5.620314725700316316e+00 -6.074263114204717873e+00 -7.176006607816768579e+00 -6.912891210065682301e+00 -7.590771072240093176e+00 -6.971756784803039508e+00 -3.577371368660100970e+00 -3.701963696163994566e+00 -4.626357006384746562e+00 -5.043253497429812882e+00 -5.620314705548525858e+00 -6.074263128165303449e+00 -7.176006605062908328e+00 -6.912890352511484870e+00 -7.590772468444979104e+00 -6.971756748870634901e+00 -3.884319072530832084e+00 -4.116818179379401421e+00 -4.354317402878489673e+00 -5.043254555707739506e+00 -5.620313579544922611e+00 -6.074263118441200149e+00 -7.176006577728589519e+00 -6.912891269011939954e+00 -7.590772429492059103e+00 -6.971756759123046265e+00 -3.558121767218477061e+00 -4.008588889071841521e+00 -4.626366591293136210e+00 -4.693470201802939279e+00 -5.620313565732622862e+00 -6.074263102186681529e+00 -7.176006582392621347e+00 -6.912891239847469116e+00 -7.590772471338167904e+00 -6.971756746859324672e+00 -3.747871775152660678e+00 -4.053750208098009011e+00 -4.626367456370231501e+00 -5.049188119476658798e+00 -5.321712419445794318e+00 -6.074263132619839745e+00 -7.176006594830329099e+00 -6.912891285750262682e+00 -7.590772429960409795e+00 -6.971754351779741121e+00 -3.558120885149489432e+00 -4.008586035380734991e+00 -4.626364192518867213e+00 -5.043263647616777590e+00 -5.620327106899818403e+00 -5.632261188300619281e+00 -7.176006564655929232e+00 -6.912891296459863888e+00 -7.590772489464314710e+00 -6.971756771928124152e+00 -5.128225723775787337e+00 -5.465329266684606502e+00 -5.936746397946626175e+00 -6.569741498787116996e+00 -7.015570369892349056e+00 -7.513405909777404190e+00 -7.176007245364653286e+00 -6.912891267796633876e+00 -7.590771040105432022e+00 -6.971755074607513869e+00 -3.558121133620489651e+00 -4.008587027384075796e+00 -4.626365301426365484e+00 -5.043263437116658032e+00 -5.620327070788224688e+00 -6.074284883597535156e+00 -7.176021462553626939e+00 -6.483137439025845161e+00 -7.590772441495279743e+00 -6.971754352591743142e+00 -4.364622223082052166e+00 -4.718792059428780661e+00 -5.213271412843385022e+00 -5.876789831067921632e+00 -6.370706901369981523e+00 -6.906226114895550161e+00 -7.176033594815502070e+00 -7.839215784359868877e+00 -7.585246345853027705e+00 -6.971724651156643304e+00 -3.558120339438383795e+00 -4.008584641913708779e+00 -4.626360624538268240e+00 -5.043258108161832176e+00 -5.620319434354567711e+00 -6.074270941105524457e+00 -7.176023596160501228e+00 -6.912888177402378709e+00 -7.590783695913889240e+00 -6.971777444725633543e+00 2.725137564436202341e-07 1.517538773324324539e-07 6.343704818845096353e-08 1.221410668652488502e-07 2.954691295260088186e-08 1.206269705692796297e-07 4.687389584308746812e-07 1.788306539195180104e-07 6.679484742012960752e-07 1.867577505740305652e-15 8.751482919083080181e-16 3.708519657094483498e-08 1.780955796355797649e-07 3.402902468462891770e-07 4.650110612008283655e-08 6.504379347003047281e-07 5.955682549344560628e-07 8.283124850584541126e-07 1.320135334924654917e-07 3.237047089425242006e-06
1.533219830280807994e+00 1.538222679043145691e+00 1.538229687730865880e+00 1.648965945919083520e+00 1.668690282822716586e+00 1.733384529447238087e+00 1.455888201919749214e+00 1.839005911298810414e+00 1.717658152043055164e+00 2.174461277637183443e+00 9.000000000000000000e+00 2.630975670702554448e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.681739724856373873e-07 6.890059391343767315e-04 7.359427921613638035e-04 5.636723996805133828e-04 9.927515315381160894e-04 6.996581254986320234e-04 1.662815412404145118e-03 2.953832447295359157e-03 7.585981488509459768e-03 7.771744045616263072e-03 8.307831982512030311e-02 3.580422317838553858e-02 3.725524575779296660e-02 3.072671698969825158e-02 4.551615204635964251e-02 3.574892815385483091e-02 6.334093459275720595e-02 9.008136345618873719e-02 1.550638864339887457e-01 1.571628171853954037e-01 5.566733774169952964e-01 -3.258861654605360592e+00 -4.008313709977498362e+00 -4.626029010837339861e+00 -5.042895898361191342e+00 -5.619925617880926261e+00 -6.073827963353786608e+00 -7.175485936263851450e+00 -6.912506378136603402e+00 -7.590321035888695000e+00 -6.971179684661237275e+00 -3.577238016768960804e+00 -3.701755657468388083e+00 -4.626029025529079242e+00 -5.042896350053981180e+00 -5.619925385963309594e+00 -6.073828090706186345e+00 -7.175485962988526367e+00 -6.912507705030879634e+00 -7.590320485185459098e+00 -6.971178980142240356e+00 -3.884142296234898595e+00 -4.116617557138803285e+00 -4.354036903231889077e+00 -5.042895944833596822e+00 -5.619925812516480157e+00 -6.073827958239754743e+00 -7.175485559262314794e+00 -6.912507245931201361e+00 -7.590320173012071514e+00 -6.971179128486304499e+00 -3.557971357549035929e+00 -4.008400049375461904e+00 -4.626140385076670469e+00 -4.693154367118767212e+00 -5.619925737842538460e+00 -6.073827798188385252e+00 -7.175485616102838193e+00 -6.912506838142101984e+00 -7.590320719176470554e+00 -6.971178996297606290e+00 -3.747698618262316206e+00 -4.053552565194711299e+00 -4.626147832024673612e+00 -5.048979981585248744e+00 -5.321378385385926002e+00 -6.073828164763891202e+00 -7.175485824666725243e+00 -6.912507512140879662e+00 -7.590320022015751178e+00 -6.971178870314564513e+00 -3.557957885845026258e+00 -4.008377841419258125e+00 -4.626122296964738645e+00 -5.043005095125721482e+00 -5.620080324546846917e+00 -5.631880270689781476e+00 -7.175485447916865489e+00 -6.912507548316462191e+00 -7.590320988217866827e+00 -6.971179251164127955e+00 -5.127933797303409591e+00 -5.465001176596866017e+00 -5.936381636925784910e+00 -6.569392358726397596e+00 -7.015252899320464586e+00 -7.513174984499892517e+00 -7.175521911486421267e+00 -6.912507139963580904e+00 -7.590320486413110856e+00 -6.971179140505257443e+00 -3.557958467777944556e+00 -4.008378779303313877e+00 -4.626122548886577590e+00 -5.042999813333785220e+00 -5.620082938514765480e+00 -6.074085997551296856e+00 -7.175650967209720399e+00 -6.482874946038082342e+00 -7.590320162542996130e+00 -6.971178969073466902e+00 -4.364368500464372858e+00 -4.718511929580150976e+00 -5.212958461442004143e+00 -5.876435125090490708e+00 -6.370359400023461127e+00 -6.905871861382479437e+00 -7.175804427771901750e+00 -7.838812877730390483e+00 -7.584849303461780323e+00 -6.971176369453571553e+00 -3.557948591432089636e+00 -4.008352569973648194e+00 -4.626067738810275998e+00 -5.042934566231351390e+00 -5.619984240646174634e+00 -6.073910879647846706e+00 -7.175707820339063403e+00 -6.912449843442873387e+00 -7.590463542917996520e+00 -6.971488834068638063e+00 4.490743639722976140e-06 2.500746263713076215e-06 1.045376657298311773e-06 2.012757897928090268e-06 4.869024308894536007e-07 1.987807169635900149e-06 7.724331127062128002e-06 2.946943405352922961e-06 1.100709704593764113e-05 3.077573733819418055e-14 1.442153479721959485e-14 6.111255217895169736e-07 2.934830160663122163e-06 5.607629831737517308e-06 7.662899253970613656e-07 1.071854151964844470e-05 9.814346206281968269e-06 1.364972936458554556e-05 2.175445899920032061e-06 5.334317352006318693e-05
1.533305704283955295e+00 1.538338715013175984e+00 1.538376130594862223e+00 1.649127716884323913e+00 1.668857879676913125e+00 1.733564560176076963e+00 1.456046089830468127e+00 1.839225078278563075e+00 1.717818228541001524e+00 2.174605582965681183e+00 9.000000000000000000e+00 2.626963081780632203e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.730182885357175437e-07 7.991205072866186965e-04 9.043001332646839275e-04 7.673242384253916269e-04 1.194688675459753841e-03 9.270747206426019696e-04 1.938687377599107716e-03 3.218157789484923752e-03 7.937097667781653487e-03 8.075665338088738529e-03 8.372103708753513007e-02 3.639107407901058522e-02 3.802751268303509319e-02 3.158661005894475293e-02 4.634305916962547234e-02 3.666161992918742785e-02 6.432635546869221177e-02 9.095577717073162483e-02 1.560043663709444195e-01 1.580632695377617580e-01 5.576301359480381192e-01 -3.257272567402340613e+00 -4.005768026161844908e+00 -4.622910059798169158e+00 -5.039485910959801807e+00 -5.616227460092602541e+00 -6.069680122517092435e+00 -7.170540370857859891e+00 -6.908846347020038081e+00 -7.586035836024035639e+00 -6.965698352747472732e+00 -3.575957563175129028e+00 -3.699755119128042669e+00 -4.622910183652211735e+00 -5.039490311681483981e+00 -5.616225240918802264e+00 -6.069681327285000982e+00 -7.170540681946413031e+00 -6.908859393226505219e+00 -7.586030316195709666e+00 -6.965691360629466367e+00 -3.882451729294954301e+00 -4.114701046105087023e+00 -4.351357752499430909e+00 -5.039486279542178870e+00 -5.616229349956750383e+00 -6.069680035775111726e+00 -7.170536681409464208e+00 -6.908854856743991135e+00 -7.586027374280149616e+00 -6.965692837589477548e+00 -3.556525814195699908e+00 -4.006593087843863366e+00 -4.623977536607593919e+00 -4.690138584910243935e+00 -5.616228684395029980e+00 -6.069678458822678202e+00 -7.170537218581183758e+00 -6.908850862165957452e+00 -7.586032711770342551e+00 -6.965691554927606610e+00 -3.746043038300972405e+00 -4.051655970796042006e+00 -4.624047970816353548e+00 -5.046980928515863773e+00 -5.318180063992408613e+00 -6.069682076108416702e+00 -7.170539326405606317e+00 -6.908857492250695564e+00 -7.586025830202618891e+00 -6.965690268829790810e+00 -3.556397331266178075e+00 -4.006380213898514064e+00 -4.623803160988273930e+00 -5.040532856312481158e+00 -5.617716491970955239e+00 -5.628244878941565332e+00 -7.170535606878977397e+00 -6.908857800119347026e+00 -7.586035398436193233e+00 -6.965693989911072137e+00 -5.125146353169690805e+00 -5.461876439072923972e+00 -5.932907156804954063e+00 -6.566053221989275102e+00 -7.012219657598174116e+00 -7.510957783541036825e+00 -7.170882399422069398e+00 -6.908853788325994394e+00 -7.586030362487134582e+00 -6.965692918131312972e+00 -3.556401935693644045e+00 -4.006388166630323155e+00 -4.623804072723811665e+00 -5.040480455105072366e+00 -5.617739536303690606e+00 -6.072163441208953572e+00 -7.172120550679234263e+00 -6.480347765328002829e+00 -7.586027204527110435e+00 -6.965691305745269624e+00 -4.361955170365866330e+00 -4.715847770063414046e+00 -5.209979921380773149e+00 -5.873061049141220735e+00 -6.367052081471388014e+00 -6.902497701683746101e+00 -7.173603008965210748e+00 -7.834982231894231930e+00 -7.581063136044962292e+00 -6.965949467102174886e+00 -3.556311240958055286e+00 -4.006140940432535658e+00 -4.623278562394777857e+00 -5.039852747741123018e+00 -5.616789177891968521e+00 -6.070476986454038659e+00 -7.172687292485293575e+00 -6.908276359889091722e+00 -7.587405353658029483e+00 -6.968699543967950660e+00 4.435633995480366051e-05 2.470057529444655221e-05 1.032547972055108788e-05 1.988057673770659284e-05 4.809272466399678977e-06 1.963413136731465214e-05 7.629539444332052232e-05 2.910779014677719492e-05 1.087201981847564503e-04 3.039806270538718314e-13 1.424455616673808435e-13 6.036258931818943126e-06 2.898814422685094924e-05 5.538813951431071367e-05 7.568861452757418556e-06 1.058700539442112139e-04 9.693906214069881089e-05 1.348222220121221375e-04 2.148749196492650556e-05 5.268855513444395530e-04
1.534124379520972248e+00 1.539444529783732030e+00 1.539770718802611071e+00 1.650668626129437877e+00 1.670455411054015959e+00 1.735281506772980986e+00 1.457556353757353040e+00 1.841311820055453907e+00 1.719347323170985042e+00 2.176000228016024884e+00 9.000000000000000000e+00 2.588965080187713985e-01 0.000000000000000000e+00 0.000000000000000000e+00 6.193738260331623743e-07 1.838732921394834168e-03 2.493714132576800840e-03 2.689857085506773462e-03 3.100960508556110679e-03 3.073849391132173550e-03 4.542892283158456515e-03 5.713434068829350947e-03 1.125153298411114833e-02 1.094765228746857021e-02 8.978840005196146723e-02 4.193367314523081812e-02 4.532043839530734003e-02 3.970616178976959371e-02 5.414982640520007995e-02 4.527790960304072659e-02 7.362945041071675134e-02 9.921167250778249735e-02 1.648822162053781293e-01 1.665770472311869921e-01 5.666627024732714402e-01 -3.242232088047118932e+00 -3.981667163286697786e+00 -4.593379705832273174e+00 -5.007199948039381177e+00 -5.581213896642390537e+00 -6.030409578491598310e+00 -7.123715901639971371e+00 -6.874180812220457071e+00 -7.545446518692893179e+00 -6.913801194778421255e+00 -3.563832534501165217e+00 -3.680816643267377675e+00 -4.593380862242375962e+00 -5.007241698273200647e+00 -5.581192843861319197e+00 -6.030420989225608430e+00 -7.123718882214932435e+00 -6.874304670718096588e+00 -7.545394037031139867e+00 -6.913734738754834908e+00 -3.866429187003328938e+00 -4.096548297029519503e+00 -4.325991036689790015e+00 -5.007203398533583538e+00 -5.581231795591618194e+00 -6.030408720399470290e+00 -7.123680871346772747e+00 -6.874261595186959894e+00 -7.545366205158026141e+00 -6.913748774704549405e+00 -3.542838330953151260e+00 -3.989481557575564885e+00 -4.603492507757608543e+00 -4.661581927386634128e+00 -5.581225527979436940e+00 -6.030393773074759878e+00 -7.123685969411022612e+00 -6.874223673240087429e+00 -7.545416851986599838e+00 -6.913736608435339548e+00 -3.730357883393763174e+00 -4.033693832811459323e+00 -4.604159374224815693e+00 -5.028043111286079281e+00 -5.287894262974585757e+00 -6.030428107797297876e+00 -7.123706012136944210e+00 -6.874286623677739350e+00 -7.545351494903719924e+00 -6.913724353502721520e+00 -3.541621177080247040e+00 -3.987464153687071633e+00 -4.601839421216626924e+00 -5.017118239026325810e+00 -5.595325111735675705e+00 -5.593822533528025609e+00 -7.123670702465006777e+00 -6.874289521264453917e+00 -7.545442388224392616e+00 -6.913759689004541187e+00 -5.098719645555373603e+00 -5.432261018023996968e+00 -5.899986609445914354e+00 -6.534409945347115389e+00 -6.983468878915226163e+00 -7.489926927959110081e+00 -7.126952194694181841e+00 -6.874251430248020434e+00 -7.545394502774255940e+00 -6.913749502701906913e+00 -3.541663979162716469e+00 -3.987538634092137269e+00 -4.601846829023481966e+00 -5.016620063167003707e+00 -5.595541549236694223e+00 -6.053943578751704635e+00 -7.138686660977831444e+00 -6.456397466534338214e+00 -7.545364542598508528e+00 -6.913734250832562545e+00 -4.339067684681010562e+00 -4.690591225963316901e+00 -5.181754149816246269e+00 -5.841078726969285206e+00 -6.335704587805105703e+00 -6.870510988677448694e+00 -7.152753524645558691e+00 -7.798675905644703477e+00 -7.545219378711621516e+00 -6.916478308417580934e+00 -3.540808779389398087e+00 -3.985200004347389857e+00 -4.596867884692001915e+00 -5.010671164497132679e+00 -5.586533688277087961e+00 -6.037958754102803915e+00 -7.144070358405927301e+00 -6.868756862488990755e+00 -7.558422498355244379e+00 -6.942262551238347790e+00 4.206764086040976959e-04 2.342607463958540283e-04 9.792705462880369090e-05 1.885477844017704346e-04 4.561123553335835474e-05 1.862104916205879290e-04 7.235870353503644908e-04 2.760588595339628633e-04 1.031104517680406923e-03 2.882958300951884042e-12 1.350956534384341981e-12 5.724799953058420492e-05 2.749241352609694839e-04 5.253022146241336301e-04 7.178323225845599834e-05 1.004073693109584775e-03 9.193719895802524760e-04 1.278656629782893997e-03 2.037878003182934676e-04 4.996993027539023934e-03
1.541875610305300848e+00 1.549914997826304930e+00 1.552976057653999042e+00 1.665259417751433269e+00 1.685583155861456461e+00 1.751540622948598358e+00 1.471864820797036177e+00 1.861071568755504391e+00 1.733838750822377373e+00 2.189218724380826320e+00 9.000000000000000000e+00 2.254365311852201126e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.037497436315172313e-06 1.072207851295293134e-02 1.606779350244497834e-02 1.910097994896946261e-02 1.936654518890969234e-02 2.138961908495981556e-02 2.676314032095545442e-02 2.701067508782457188e-02 3.952559742017086597e-02 3.572625838291581396e-02 1.415737200207621282e-01 8.947949055316818667e-02 1.078023962169853273e-01 1.091904984721138172e-01 1.208376183074238441e-01 1.188476640732267914e-01 1.530821290401143120e-01 1.697927752440822058e-01 2.406145758460590811e-01 2.404603144273037008e-01 6.438109600078645300e-01 -3.109564045806878063e+00 -3.769709173728912788e+00 -4.333516414185721644e+00 -4.723108002735127542e+00 -5.273259649897353185e+00 -5.685075138737983202e+00 -6.711968917284647063e+00 -6.568092518728590790e+00 -7.187203099227195580e+00 -6.457447446816727776e+00 -3.456543119573298295e+00 -3.513614319876350311e+00 -4.333527205001119320e+00 -4.723476836416703684e+00 -5.273073679953956372e+00 -5.685176530644344695e+00 -6.711993770476079924e+00 -6.569177925151366892e+00 -7.186744704155674235e+00 -6.456867961673430578e+00 -3.723487996683484624e+00 -3.935694590216451072e+00 -4.102089406087147339e+00 -4.723139956548886076e+00 -5.273418797721863172e+00 -5.685068619564103365e+00 -6.711659754250575816e+00 -6.568799983143394527e+00 -7.186496265732439603e+00 -6.456991371587956330e+00 -3.421762445306240963e+00 -3.838038988905914550e+00 -4.421974785479036996e+00 -4.409331983612056582e+00 -5.273361765633785225e+00 -5.684936247757473637e+00 -6.711704822452096764e+00 -6.568467151329093312e+00 -7.186941251300491551e+00 -6.456883786268465819e+00 -3.590965705760670090e+00 -3.874599062953657747e+00 -4.427911582126707657e+00 -4.859663780532028632e+00 -5.020354722351694221e+00 -5.685238874381676411e+00 -6.711880499089806662e+00 -6.569018675389012962e+00 -7.186370648996792454e+00 -6.456777180775353564e+00 -3.410990284983069998e+00 -3.820202292772741259e+00 -4.407415704648909305e+00 -4.809703556961294701e+00 -5.396467799098953577e+00 -5.289968748120323916e+00 -6.711569333933396386e+00 -6.569047131232440329e+00 -7.187166017876963409e+00 -6.457088384783813417e+00 -4.862874200166006133e+00 -5.168668458654373410e+00 -5.607794531829703999e+00 -6.252982926951599296e+00 -6.726891184605926277e+00 -7.300389257842756052e+00 -6.739485059826085589e+00 -6.568712947903971866e+00 -7.186748172866309403e+00 -6.456998910293561877e+00 -3.411420502971099999e+00 -3.820919551565934658e+00 -4.407565418411878433e+00 -4.805363990646533523e+00 -5.398425694077851666e+00 -5.890910849714923181e+00 -6.843345632842873449e+00 -6.242032478299587517e+00 -7.186485859147178523e+00 -6.456862750319005251e+00 -4.134214901375385054e+00 -4.465419010937306865e+00 -4.930975326883046073e+00 -5.556275321380657495e+00 -6.056653651036246089e+00 -6.585146705740690720e+00 -6.967943465418844795e+00 -7.475771157669911737e+00 -7.229589390842321883e+00 -6.482818987770009755e+00 -3.404209904855683089e+00 -3.800591868068150081e+00 -4.364002326842702395e+00 -4.753344621677588755e+00 -5.319488140587266045e+00 -5.750758673794064357e+00 -6.889754680948787069e+00 -6.520243618227427262e+00 -7.300238472937092382e+00 -6.705444305747762179e+00 3.630938959240822411e-03 2.021949539626736840e-03 8.452272353336503976e-04 1.627392176167175540e-03 3.936793428136349244e-04 1.607218552822382591e-03 6.245418814351940892e-03 2.382717089954222798e-03 8.899661325716071852e-03 2.488336735476384554e-11 1.166036557459516476e-11 4.941184900873294306e-04 2.372923066608736194e-03 4.533984405707823691e-03 6.195748782109269546e-04 8.666353082054843726e-03 7.935276394696044733e-03 1.103633119807811806e-02 1.758931683493634122e-03 4.313000751081951661e-02
1.245172549312307364e+00 1.309805494531346426e+00 1.385922336558476964e+00 1.392457339309670861e+00 1.450523174481877176e+00 1.477946647129654956e+00 1.559928267290577431e+00 1.557564421165043900e+00 1.898255304578838842e+00 2.418940506114995337e+00 8.000000000000000000e+00 -2.310449057598240596e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.767772604289112892e-06 5.437907022182845301e-02 8.184565973156224250e-02 9.761707784010602296e-02 1.003926395771523733e-01 1.065758409407062263e-01 1.158237498503958962e-01 1.078821694622278948e-01 1.030063362395791382e-01 2.326454467320146213e-01 2.923542435085810798e-01 3.081996714820756655e-01 4.045874947408694133e-01 4.326337599454546656e-01 4.433269221335825461e-01 4.484339714642462393e-01 4.755139137803104932e-01 4.308727391674061491e-01 4.466477200002025860e-01 7.508006451332223108e-01 9.041079988599489692e-01 -1.943347101016132061e+00 -2.277255212554949892e+00 -2.274451748426561615e+00 -2.567339729646777702e+00 -3.048238692469909861e+00 -3.161041373736977800e+00 -3.430825122205497735e+00 -4.723518798691304532e+00 -3.746373198988085296e+00 -2.927693074844354371e+00 -2.979966681733040801e+00 -2.613219509352047165e+00 -2.275334508479805340e+00 -2.568919281065670024e+00 -3.049685669953876577e+00 -3.160703874383109291e+00 -3.430700570937552207e+00 -4.723698616749367751e+00 -3.746546515049261394e+00 -2.925430632193029012e+00 -2.511460038388657168e+00 -3.651834124534632853e+00 -2.265041128904848211e+00 -2.568707495365161186e+00 -3.048981362332064737e+00 -3.161429103347016323e+00 -3.431169845434767662e+00 -4.723304583181406002e+00 -3.748209079009890310e+00 -2.927805610511426959e+00 -2.642277612972504297e+00 -2.885263054956404005e+00 -3.133201891802745997e+00 -2.730965929661679503e+00 -3.050021752200913205e+00 -3.161478041262192562e+00 -3.429934696238173597e+00 -4.723388895639093477e+00 -3.747866563482760593e+00 -2.926173728027757548e+00 -2.350715539954207234e+00 -2.563139925918320738e+00 -2.857968145489996115e+00 -4.797792020072778385e+00 -3.057202066864579848e+00 -3.161224775762545569e+00 -3.430467345797438838e+00 -4.724102094931362572e+00 -3.747698443895256748e+00 -2.926016690461427316e+00 -2.462851662639897299e+00 -2.610122508289272503e+00 -2.896340272577236696e+00 -3.290555459004494310e+00 -4.429519844863063938e+00 -2.897858592295983637e+00 -3.432091713382830811e+00 -4.723992816077320356e+00 -3.746284907519239038e+00 -2.926544725887048060e+00 -2.602181223147226330e+00 -2.677541995217604498e+00 -2.913792237072912350e+00 -3.624429006975777412e+00 -5.254976416280545237e+00 -4.041454812816899000e+00 -2.928494966716114423e+00 -4.723958744526282949e+00 -3.747769648678370036e+00 -2.926628490393826443e+00 -2.652378028864373238e+00 -2.795581282498796227e+00 -3.081795019372897571e+00 -3.296348278560060407e+00 -5.076835655373673539e+00 -3.960245672110934034e+00 -4.527885668249515660e+00 -3.923512057754259263e+00 -4.018690517141904728e+00 -2.988339928203309181e+00 -2.573438859563009107e+00 -2.747383057569324549e+00 -2.560098436279176770e+00 -3.101257260760252432e+00 -3.229722745141486051e+00 -3.783569797989007721e+00 -5.025528926523472606e+00 -4.300297595200854417e+00 -2.685217196687665897e+00 -2.825849284797186556e+00 -2.271024127442563323e+00 -2.479483657353839465e+00 -2.795398884609173518e+00 -2.973867350808271137e+00 -3.749643153016911423e+00 -4.261232380493676253e+00 -4.367525111863273857e+00 -4.384278761324530649e+00 -4.653425415218515049e+00 -5.261442401428451099e+00 9.740635965929306250e-03 2.404193561960435432e-02 4.088903436276747003e-03 4.813543128166835017e-11 1.549335550067549010e-03 4.446576594336279671e-03 2.069354587473110768e-02 1.606790250645054004e-04 1.190750131733179888e-02 8.034687228677230263e-11 4.790019450917527139e-11 2.416629582582217710e-03 1.160546743714403230e-02 2.217476369532539460e-02 3.030210352072771739e-03 4.238530941472645058e-02 3.880976714491060631e-02 9.523274515748341579e-03 3.056525014999063594e-01 2.411890658422120859e-02
