# w_1 w_2 DS VF CB_L CB_U R_DIFF c_1 c_2 u_1 u_2 fut_util_1_1 fut_util_1_2 fut_util_2_1 fut_util_2_2 pen_1 pen_2 pen_u_1 pen_u_2 
9.629405142505204651e+01 1.082502450431350383e+02 0.000000000000000000e+00 8.267231412370850130e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.938629892030580822e-06 0.000000000000000000e+00 3.765382707797732542e-01 0.000000000000000000e+00 9.945039857754585100e-01 9.466115153559502460e+01 1.074989689144428269e+02 1.027313691754366829e+02 1.096884452302751072e+02 0.000000000000000000e+00 4.980543194179481992e-04 1.243665402355030938e-03 5.122539444800131361e-04
9.466115153559502460e+01 1.074989689144428269e+02 0.000000000000000000e+00 8.079912880694517519e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.947520568001535731e-06 0.000000000000000000e+00 1.674315991997926689e-01 0.000000000000000000e+00 4.295968630157389612e-01 9.279880265983379672e+01 1.067071757424994871e+02 1.028924217716059957e+02 1.095976566824055851e+02 0.000000000000000000e+00 3.538780939844610174e-04 8.276250499113946973e-04 3.410096337437837702e-04
9.279880265983379672e+01 1.067071757424994729e+02 0.000000000000000000e+00 7.805480995837461577e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.149217842069046133e-06 0.000000000000000000e+00 1.311594311967712034e-02 3.101869717032856855e-03 6.049639356192493267e-02 9.058610648632702578e+01 1.059814465172609346e+02 1.026224905687335394e+02 1.092812822037584510e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.058610648632702578e+01 1.059814465172609346e+02 0.000000000000000000e+00 7.567207166233127502e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.128962372533421277e-06 1.155562157268530399e-03 1.045478521185519982e-01 1.480313491861950936e-03 4.445593374606913173e-01 8.821047545740465523e+01 1.049951373457036823e+02 1.024318413320081618e+02 1.083990599730256292e+02 5.820636800387751428e-03 5.424473362609913418e-03 1.492119930831990217e-02 6.149219823272837095e-03
8.821047545740465523e+01 1.049951373457036823e+02 0.000000000000000000e+00 7.365381455366630803e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.017858638229190890e-06 9.781284549656987792e-04 2.188690828304594160e-01 0.000000000000000000e+00 9.042539898756887240e-01 8.544795208950783660e+01 1.039849431462572227e+02 1.017011627396107798e+02 1.070587816183801095e+02 4.408385656753726831e-03 2.978499973212284102e-03 8.150139576731817506e-03 3.358592628362328837e-03
8.544795208950783660e+01 1.039849431462572369e+02 0.000000000000000000e+00 7.071222205454161802e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.037814715611471720e-06 3.637035269000055138e-03 7.939259301309686823e-02 0.000000000000000000e+00 3.277998276642124509e-01 8.236166579385162834e+01 1.019314241953919975e+02 9.856296228066159415e+01 1.068384755190662645e+02 7.907738189253443739e-03 5.210167074938487630e-03 1.428592439740487309e-02 5.887331958182252280e-03
8.236166579385162834e+01 1.019314241953920117e+02 0.000000000000000000e+00 6.742325395287109835e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.350274804140357010e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.352934191246049522e-03 7.882046892839227326e+01 9.981544706459993677e+01 9.545124585071539514e+01 1.051612888133905130e+02 1.710126851013354585e-03 4.229941622788946365e-04 1.039376845249505646e-03 4.282659823106891098e-04
7.882046892839227326e+01 9.981544706459993677e+01 0.000000000000000000e+00 6.282154383965794509e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.930406625568633004e-06 1.331830078530771289e-03 4.146963821482718693e-03 0.000000000000000000e+00 4.769592289136515006e-02 7.482577882339778341e+01 9.424357349826979657e+01 9.217303047140940464e+01 1.031547360162516327e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.482577882339778341e+01 9.424357349826979657e+01 0.000000000000000000e+00 5.675875290063112644e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.416881861004262708e-05 1.441249386041398850e-03 1.574178827115725321e-01 6.583490483040188579e-03 5.631188002021492167e-01 7.144329263140815556e+01 8.518855867751396715e+01 8.016551500233396155e+01 9.705623648604588993e+01 0.000000000000000000e+00 3.523900503370425152e-03 9.632953977318435904e-03 3.970550663773040646e-03
8.016551500233396155e+01 9.705623648604588993e+01 1.000000000000000000e+00 8.423434096502750990e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.715930731977457265e-06 4.095501704620141403e-03 3.614135396610418383e-02 2.219958376428743385e-03 1.125154278958722109e-01 7.729052169260212679e+01 9.642876413893053211e+01 8.469734541822792551e+01 9.993469367196010467e+01 3.718490225227478671e-03 2.408087387674557114e-03 6.052604824195279357e-03 5.545967493478613612e-03
